"Block"	"Column"	"Row"	"ID"	"Name"	"Gene_symbol"	"spot"	"Category"
1	11	5	"PLTA_D11"	"Homo_sapiens_protein_tyrosine_phosphatase_non-receptor_type_4_(megakaryocyte)"	"PTPN4"	"PTPN4"	"analyte"
1	12	5	"PLTA_D12"	"Homo_sapiens__Homo_sapiens_protein_phosphatase_3_(formerly_2B)_catalytic_subunit_alpha_isoform_(calci"	"PPP3CA"	"PPP3CA"	"analyte"
1	13	5	"PLTA_E10"	"Homo_sapiens_EPS15_epidermal_growth_factor_receptor_pathway_substrate_15"	"EPS15"	"EPS15"	"analyte"
1	14	5	"PLTA_E11"	"Homo_sapiens_BUB1_budding_uninhibited_by_benzimidazoles_1_homolog_(yeast)_clone_MGC:39991"	"zzzz_BUB1"	"zzzz_BUB1"	"control"
1	15	5	"PLTA_E12"	"Homo_sapiens_LHFP_lipoma_HMGIC_fusion_partner"	"LHFP"	"LHFP"	"analyte"
1	16	5	"PLTA_F10"	"Homo_sapiens_peroxiredoxin_6"	"PRDX6"	"PRDX6"	"analyte"
1	17	5	"PLTA_F11"	"Homo_sapiens_golgi_autoantigen_golgin_subfamily_a_5"	"zzzz_GOLGA5"	"zzzz_GOLGA5"	"control"
1	18	5	"PLTA_F12"	"Homo_sapiens_glutamate-cysteine_ligase_catalytic_subunit"	"GCLC"	"GCLC"	"analyte"
1	19	5	"PLTA_G10"	"Homo_sapiens_calmodulin_2_(phosphorylase_kinase_delta)"	"CALM2"	"CALM2"	"analyte"
1	20	5	"PLTA_G11"	"Homo_sapiens__Homo_sapiens_fms-related_tyrosine_kinase_1_(vascular_endothelial_growth_factor/vascular_p"	"FLT1"	"FLT1"	"analyte"
1	21	5	"PLTA_G12"	"Homo_sapiens__Homo_sapiens_MCM5_minichromosome_maintenance_deficient_5_cell_division_cycle_46_(S._cere"	"MCM5"	"MCM5"	"analyte"
1	22	5	"PLTA_H10"	"Homo_sapiens_interferon_regulatory_factor_5_transcript_variant_2"	"IRF5"	"IRF5"	"analyte"
1	23	5	"PLTA_H11"	"Homo_sapiens_cytochrome_c_oxidase_subunit_VIc"	"COX6C"	"COX6C"	"analyte"
1	24	5	"PLTA_H12"	"Homo_sapiens_mitogen-activated_protein_kinase-activated_protein_kinase_3"	"MAPKAPK3"	"MAPKAPK3"	"analyte"
1	25	5	"PLTA_I10"	"Homo_sapiens_guanine_nucleotide_binding_protein_(G_protein)_alpha_15_(Gq_class)"	"GNA15"	"GNA15"	"analyte"
1	26	5	"PLTA_I11"	"Homo_sapiens_v-raf_murine_sarcoma_3611_viral_oncogene_homolog_1"	"ARAF"	"ARAF"	"analyte"
1	27	5	"PLTA_I12"	"Homo_sapiens_guanine_nucleotide_binding_protein_(G_protein)_gamma_11"	"GNG11"	"GNG11"	"analyte"
1	28	5	"PLTA_J10"	"Homo_sapiens_FKBP1B_FK506_binding_protein_1B"	"FKBP1B"	"FKBP1B"	"analyte"
1	29	5	"PLTA_J11"	"Homo_sapiens_ret_proto-oncogene_(multiple_endocrine_neoplasia_and_medullary_thyroid_carci"	"RET"	"RET"	"analyte"
1	30	5	"PLTA_J12"	"Homo_sapiens_hypoxanthine_phosphoribosyltransferase_1_(Lesch-Nyhan_syndrome)"	"HPRT1"	"HPRT1"	"analyte"
1	31	5	"PLTA_K10"	"Homo_sapiens_eukaryotic_translation_elongation_factor_1_alpha_1"	"EEF1A1"	"EEF1A1"	"analyte"
1	32	5	"PLTA_K11"	"Homo_sapiens_MAP_kinase-interacting_serine/threonine_kinase_1"	"MKNK1"	"MKNK1"	"analyte"
1	33	5	"PLTA_K12"	"Homo_sapiens_v-ets_erythroblastosis_virus_E26_oncogene_homolog_2_(avian)"	"ETS2"	"ETS2"	"analyte"
1	34	5	"PLTA_L10"	"Homo_sapiens_toll_interacting_protein"	"TOLLIP"	"TOLLIP"	"analyte"
1	35	5	"PLTA_L11"	"Homo_sapiens_succinate_dehydrogenase_complex_subunit_B_iron_sulfur_(Ip)"	"SDHB"	"SDHB"	"analyte"
1	36	5	"PLTA_L12"	"Homo_sapiens_GATA_binding_protein_3"	"GATA3"	"GATA3"	"analyte"
1	37	5	"PLTA_M10"	"Homo_sapiens_guanine_nucleotide_binding_protein_(G_protein)_alpha_z_polypeptide"	"GNAZ"	"GNAZ"	"analyte"
1	38	5	"PLTA_M11"	"Homo_sapiens_mitogen-activated_protein_kinase_kinase_5_transcript_variant_A"	"MAP2K5"	"MAP2K5"	"analyte"
1	39	5	"PLTA_M12"	"Homo_sapiens__Homo_sapiens_MADS_box_transcription_enhancer_factor_2_polypeptide_C_(myocyte_enhancer_fa"	"MEF2C"	"MEF2C"	"analyte"
1	40	5	"PLTA_N10"	"Homo_sapiens_peroxisome_proliferative_activated_receptor_delta_transcript_variant_2"	"PPARD"	"PPARD"	"analyte"
1	41	5	"PLTA_N11"	"Homo_sapiens_MLLT6_myeloid/lymphoid_or_mixed-lineage_leukemia"	"MLLT6"	"MLLT6"	"analyte"
1	42	5	"PLTA_N12"	"Homo_sapiens_down-regulator_of_transcription_1_TBP-binding_(negative_cofactor_2)"	"DR1"	"DR1"	"analyte"
1	43	5	"PLTA_O10"	"Homo_sapiens__Homo_sapiens_guanine_nucleotide_binding_protein_(G_protein)_alpha_activating_activity_po"	"GNAO1"	"GNAO1"	"analyte"
1	44	5	"PLTA_O11"	"Homo_sapiens_ribosomal_protein_S6_kinase_90kDa_polypeptide_1"	"RPS6KA1"	"RPS6KA1"	"analyte"
1	45	5	"PLTA_O12"	"Homo_sapiens_peptidylprolyl_isomerase_D_(cyclophilin_D)"	"PPID"	"PPID"	"analyte"
1	46	5	"PLTA_P10"	"Homo_sapiens_MAP4_microtubule-associated_protein_4"	"MAP4"	"MAP4"	"analyte"
1	47	5	"PLTA_P11"	"Homo_sapiens_transcription_factor_12_(HTF4_helix-loop-helix_transcription_factors_4)"	"TCF12"	"TCF12"	"analyte"
1	48	5	"PLTA_P12"	"Homo_sapiens_cyclin_B1"	"CCNB1"	"CCNB1"	"analyte"
1	1	6	"PLTA_A13"	"Homo_sapiens_serine/threonine_kinase_6_transcript_variant_1"	"AURKA"	"AURKA"	"analyte"
1	2	6	"PLTA_A14"	"Homo_sapiens_MLL_septin-like_fusion"	"SEPT9"	"SEPT9"	"analyte"
1	3	6	"PLTA_A15"	"Homo_sapiens_integrin-linked_kinase"	"ILK"	"ILK"	"analyte"
1	4	6	"PLTA_B13"	"Homo_sapiens_ets_variant_gene_4_(E1A_enhancer_binding_protein_E1AF)"	"ETV4"	"ETV4"	"analyte"
1	5	6	"PLTA_B14"	"Homo_sapiens__Homo_sapiens_protein_phosphatase_1A_(formerly_2C)_magnesium-dependent_alpha_isoform_tr"	"PPM1A"	"PPM1A"	"analyte"
1	6	6	"PLTA_B15"	"Homo_sapiens_cDNA"	"PBX1"	"PBX1"	"analyte"
1	7	6	"PLTA_C13"	"Homo_sapiens_mitogen-activated_protein_kinase_kinase_6_transcript_variant_1"	"MAP2K6"	"MAP2K6"	"analyte"
1	8	6	"PLTA_C14"	"Homo_sapiens_histone_1_H4i"	"HIST1H4A"	"HIST1H4A"	"analyte"
1	9	6	"PLTA_C15"	"Homo_sapiens_pyruvate_dehydrogenase_kinase_isoenzyme_1"	"PDK1"	"PDK1"	"analyte"
1	10	6	"PLTA_D13"	"Homo_sapiens_eukaryotic_translation_initiation_factor_4A_isoform_2"	"EIF4A2"	"EIF4A2"	"analyte"
1	11	6	"PLTA_D14"	"Homo_sapiens_cytokine_inducible_SH2-containing_protein_transcript_variant_2"	"CISH"	"CISH"	"analyte"
1	12	6	"PLTA_D15"	"Homo_sapiens_gephyrin"	"GPHN"	"GPHN"	"analyte"
1	13	6	"PLTA_E13"	"Homo_sapiens_mitogen-activated_protein_kinase_kinase_3_transcript_variant_B"	"MAP2K3"	"MAP2K3"	"analyte"
1	14	6	"PLTA_E14"	"Homo_sapiens_synovial_sarcoma_X_breakpoint_4_transcript_variant_1"	"SSX4"	"SSX4"	"analyte"
1	15	6	"PLTA_E15"	"Homo_sapiens_p53"	"TP53"	"TP53"	"analyte"
1	16	6	"PLTA_F13"	"Homo_sapiens_TNF_receptor-associated_factor_2_transcript_variant_1"	"TRAF2"	"TRAF2"	"analyte"
1	17	6	"PLTA_F14"	"Homo_sapiens_APEX_nuclease_(multifunctional_DNA_repair_enzyme)_1_transcript_variant_1"	"APEX1"	"APEX1"	"analyte"
1	18	6	"PLTA_F15"	"Homo_sapiens_protein_tyrosine_phosphatase_non-receptor_type_6_transcript_variant_2"	"PTPN6"	"PTPN6"	"analyte"
1	19	6	"PLTA_G13"	"Homo_sapiens_mitogen-activated_protein_kinase_13"	"MAPK13"	"MAPK13"	"analyte"
1	20	6	"PLTA_G14"	"Homo_sapiens_adenosylmethionine_decarboxylase_1"	"AMD1"	"AMD1"	"analyte"
1	21	6	"PLTA_G15"	"Homo_sapiens_serine/threonine_kinase_12_clone_MGC:8406"	"AURKB"	"AURKB"	"analyte"
1	22	6	"PLTA_H13"	"Homo_sapiens_WWOX_WW_domain_containing_oxidoreductase"	"WWOX"	"WWOX"	"analyte"
1	23	6	"PLTA_H14"	"Homo_sapiens_sterile_alpha_motif_and_leucine_zipper_containing_kinase_AZK"	"MAP3K20"	"MAP3K20"	"analyte"
1	24	6	"PLTA_H15"	"Homo_sapiens_tropomyosin_4"	"TPM4"	"TPM4"	"analyte"
1	25	6	"PLTA_I13"	"Homo_sapiens_megakaryocyte-associated_tyrosine_kinase_transcript_variant_1"	"MATK"	"MATK"	"analyte"
1	26	6	"PLTA_I14"	"Homo_sapiens__Homo_sapiens_MADS_box_transcription_enhancer_factor_2_polypeptide_A_(myocyte_enhancer_fa"	"MEF2A"	"MEF2A"	"analyte"
1	27	6	"PLTA_I15"	"Homo_sapiens_glycogen_synthase_kinase_3_beta"	"GSK3B"	"GSK3B"	"analyte"
1	28	6	"PLTA_J13"	"Homo_sapiens_core-binding_factor_runt_domain_alpha_subunit_2_translocated_to_1_cycli"	"RUNX1T1"	"RUNX1T1"	"analyte"
1	29	6	"PLTA_J14"	"Homo_sapiens_caspase_9_apoptosis-related_cysteine_protease_transcript_variant_alpha"	"CASP9"	"CASP9"	"analyte"
1	30	6	"PLTA_J15"	"Homo_sapiens_TCF3_(E2A)_fusion_partner_(in_childhood_Leukemia)"	"TFPT"	"TFPT"	"analyte"
1	31	6	"PLTA_K13"	"Homo_sapiens_mitogen-activated_protein_kinase_3"	"MAPK3"	"MAPK3"	"analyte"
1	32	6	"PLTA_K14"	"Homo_sapiens_superoxide_dismutase_2_mitochondrial"	"SOD2"	"SOD2"	"analyte"
1	33	6	"PLTA_K15"	"Homo_sapiens_thioredoxin-like_clone_MGC:12349"	"GLRX3"	"GLRX3"	"analyte"
1	34	6	"PLTA_L13"	"Homo_sapiens_Ewing_sarcoma_breakpoint_region_1_transcript_variant_EWS"	"EWSR1"	"EWSR1"	"analyte"
1	35	6	"PLTA_L14"	"Homo_sapiens_calmodulin_1_(phosphorylase_kinase_delta)"	"zzzz_CALM1"	"zzzz_CALM1"	"control"
1	36	6	"PLTA_L15"	"Homo_sapiens_FIP1_like_1_(S._cerevisiae)"	"FIP1L1"	"FIP1L1"	"analyte"
1	37	6	"PLTA_M13"	"Homo_sapiens_calcium/calmodulin-dependent_protein_kinase_IV"	"CAMK4"	"CAMK4"	"analyte"
1	38	6	"PLTA_M14"	"Homo_sapiens__Homo_sapiens_calcium/calmodulin-dependent_protein_kinase_(CaM_kinase)_II_gamma_transcrip"	"zzzzz_CAMK2G"	"zzzzz_CAMK2G"	"control"
1	39	6	"PLTA_M15"	"Homo_sapiens_mitogen-activated_protein_kinase_7_transcript_variant_4"	"MAPK7"	"MAPK7"	"analyte"
1	40	6	"PLTA_N13"	"Homo_sapiens_ERG_v-ets_erythroblastosis_virus_E26_oncogene_homolog"	"ERG"	"ERG"	"analyte"
1	41	6	"PLTA_N14"	"Homo_sapiens__Homo_sapiens_ras-related_C3_botulinum_toxin_substrate_1_(rho_family_small_GTP_binding_pr"	"RAC1"	"RAC1"	"analyte"
1	42	6	"PLTA_N15"	"Homo_sapiens_VHL_von_Hippel-Lindau_tumor_suppressor"	"VHL"	"VHL"	"analyte"
1	43	6	"PLTA_O13"	"Homo_sapiens_v-myc_myelocytomatosis_viral_oncogene_homolog_(avian)"	"MYC"	"MYC"	"analyte"
1	44	6	"PLTA_O14"	"Homo_sapiens__Homo_sapiens_protein_phosphatase_2_(formerly_2A)_regulatory_subunit_B_(PR_52)_gamma_iso"	"PPP2R2C"	"PPP2R2C"	"analyte"
1	45	6	"PLTA_O15"	"Homo_sapiens_zinc_finger_protein_subfamily_1A_1_(Ikaros)"	"IKZF1"	"IKZF1"	"analyte"
1	46	6	"PLTA_P13"	"Homo_sapiens_RPL22_ribosomal_protein_L22"	"RPL22"	"RPL22"	"analyte"
1	47	6	"PLTA_P14"	"Homo_sapiens_cell_division_cycle_25A"	"CDC25A"	"CDC25A"	"analyte"
1	48	6	"PLTA_P15"	"Homo_sapiens_BLK_B_lymphoid_tyrosine_kinase"	"BLK"	"BLK"	"analyte"
1	1	7	"PLTA_A16"	"Homo_sapiens_nucleophosmin_(nucleolar_phosphoprotein_B23_numatrin)"	"zzzz_NPM1"	"zzzz_NPM1"	"control"
1	2	7	"PLTA_A17"	"Homo_sapiens_serum/glucocorticoid_regulated_kinase"	"SGK1"	"SGK1"	"analyte"
1	3	7	"PLTA_A18"	"Homo_sapiens_similar_to_ras_homolog_gene_family_member_H"	"RHOH"	"RHOH"	"analyte"
1	4	7	"PLTA_B16"	"Homo_sapiens__Homo_sapiens_guanine_nucleotide_binding_protein_(G_protein)_alpha_inhibiting_activity_po"	"GNAI2"	"GNAI2"	"analyte"
1	5	7	"PLTA_B17"	"Homo_sapiens_bone_morphogenetic_protein_receptor_type_IA"	"BMPR1A"	"BMPR1A"	"analyte"
1	6	7	"PLTA_B18"	"Homo_sapiens_Sp1_transcription_factor"	"SP1"	"SP1"	"analyte"
1	7	7	"PLTA_C16"	"Homo_sapiens_zinc_finger_protein_278_transcript_variant_4"	"PATZ1"	"PATZ1"	"analyte"
1	8	7	"PLTA_C17"	"Homo_sapiens_serine/threonine_kinase_22D_(spermiogenesis_associated)"	"TSSK1B"	"TSSK1B"	"analyte"
1	9	7	"PLTA_C18"	"Homo_sapiens_ARNT_aryl_hydrocarbon_receptor_nuclear_translocator"	"ARNT"	"ARNT"	"analyte"
1	10	7	"PLTA_D16"	"Homo_sapiens_brain-derived_neurotrophic_factor_transcript_variant_5"	"BDNF"	"BDNF"	"analyte"
1	11	7	"PLTA_D17"	"Homo_sapiens_excision_repair_cross-complementing_rodent_repair_deficiency_complementatio"	"ERCC5"	"ERCC5"	"analyte"
1	12	7	"PLTA_D18"	"Homo_sapiens_beta-transducin_repeat_containing_transcript_variant_1"	"BTRC"	"BTRC"	"analyte"
1	13	7	"PLTA_E16"	"Homo_sapiens_vav_1_oncogene"	"VAV1"	"VAV1"	"analyte"
1	14	7	"PLTA_E17"	"Homo_sapiens_FYN_oncogene_related_to_SRC_FGR_YES_transcript_variant_3"	"zzzz_FYN"	"zzzz_FYN"	"control"
1	15	7	"PLTA_E18"	"Homo_sapiens_Similar_to_FGFR1_oncogene_partner"	"FGFR1OP"	"FGFR1OP"	"analyte"
1	16	7	"PLTA_F16"	"Homo_sapiens_dual_specificity_phosphatase_14"	"DUSP14"	"DUSP14"	"analyte"
1	17	7	"PLTA_F17"	"Homo_sapiens_cDNA"	"CCNB1IP1"	"CCNB1IP1"	"analyte"
1	18	7	"PLTA_F18"	"Homo_sapiens_DnaJ_(Hsp40)_homolog_subfamily_B_member_1"	"DNAJB1"	"DNAJB1"	"analyte"
1	19	7	"PLTA_G16"	"Homo_sapiens_cystatin_B_(stefin_B)"	"CSTB"	"CSTB"	"analyte"
1	20	7	"PLTA_G17"	"Homo_sapiens_polo_(Drosophia)-like_kinase_clone_MGC:8502"	"zzzz_PLK1"	"zzzz_PLK1"	"control"
1	21	7	"PLTA_G18"	"Homo_sapiens_survival_of_motor_neuron_1_telomeric"	"SMN2"	"SMN2"	"analyte"
1	22	7	"PLTA_H16"	"Homo_sapiens_ras_homolog_gene_family_member_A"	"RHOA"	"RHOA"	"analyte"
1	23	7	"PLTA_H17"	"Homo_sapiens_6-pyruvoyl-tetrahydropterin_synthase/dimerization_cofactor_of_hepatocyte_nuc"	"PCBD"	"PCBD"	"analyte"
1	24	7	"PLTA_H18"	"Homo_sapiens_phosphoenolpyruvate_carboxykinase_2_(mitochondrial)"	"PCK2"	"PCK2"	"analyte"
1	25	7	"PLTA_I16"	"Homo_sapiens_myeloid_differentiation_primary_response_gene_(88)"	"MYD88"	"MYD88"	"analyte"
1	26	7	"PLTA_I17"	"Homo_sapiens_cyclin-dependent_kinase_2_transcript_variant_1"	"CDK2"	"CDK2"	"analyte"
1	27	7	"PLTA_I18"	"Homo_sapiens_enhancer_of_zeste_homolog_2_(Drosophila)_transcript_variant_1"	"EZH2"	"EZH2"	"analyte"
1	28	7	"PLTA_J16"	"Homo_sapiens_growth_factor_receptor-bound_protein_2"	"GRB2"	"GRB2"	"analyte"
1	29	7	"PLTA_J17"	"Homo_sapiens_v-Ki-ras2_Kirsten_rat_sarcoma_2_viral_oncogene_homolog_transcript_variant_b"	"KRAS"	"KRAS"	"analyte"
1	30	7	"PLTA_J18"	"Homo_sapiens_heat_shock_70kDa_protein_1A"	"HSPA1A"	"HSPA1A"	"analyte"
1	31	7	"PLTA_K16"	"Homo_sapiens_mitogen-activated_protein_kinase_kinase_kinase_7_transcript_variant_A"	"MAP3K7"	"MAP3K7"	"analyte"
1	32	7	"PLTA_K17"	"Homo_sapiens_serine/threonine_kinase_11_(Peutz-Jeghers_syndrome)"	"STK11"	"STK11"	"analyte"
1	33	7	"PLTA_K18"	"Homo_sapiens_suppressor_of_cytokine_signaling_4"	"SOCS6"	"SOCS6"	"analyte"
1	34	7	"PLTA_L16"	"Homo_sapiens_eukaryotic_translation_initiation_factor_4E_binding_protein_1"	"EIF4EBP1"	"EIF4EBP1"	"analyte"
1	35	7	"PLTA_L17"	"Homo_sapiens_signal_transducer_and_activator_of_transcription_4"	"STAT4"	"STAT4"	"analyte"
1	36	7	"PLTA_L18"	"Homo_sapiens_RuvB-like_1_(E._coli)"	"RUVBL1"	"RUVBL1"	"analyte"
1	37	7	"PLTA_M16"	"Homo_sapiens_phosphoinositide-3-kinase_class_3"	"PIK3C3"	"PIK3C3"	"analyte"
1	38	7	"PLTA_M17"	"Homo_sapiens_casein_kinase_2_alpha_1_polypeptide_transcript_variant_2"	"CSNK2A1"	"CSNK2A1"	"analyte"
1	39	7	"PLTA_M18"	"Homo_sapiens_inhibitor_of_DNA_binding_2_dominant_negative_helix-loop-helix_protein"	"ID2"	"ID2"	"analyte"
1	40	7	"PLTA_N16"	"Homo_sapiens_bone_morphogenetic_protein_7_(osteogenic_protein_1)"	"BMP7"	"BMP7"	"analyte"
1	41	7	"PLTA_N17"	"Homo_sapiens__Homo_sapiens_excision_repair_cross-complementing_rodent_repair_deficiency_complementatio"	"ERCC2"	"ERCC2"	"analyte"
1	42	7	"PLTA_N18"	"Homo_sapiens__Homo_sapiens_nudix_(nucleoside_diphosphate_linked_moiety_X)-type_motif_2_transcript_vari"	"NUDT2"	"NUDT2"	"analyte"
1	43	7	"PLTA_O16"	"Homo_sapiens_signal_transducing_adaptor_molecule_(SH3_domain_and_ITAM_motif)_2"	"STAM2"	"STAM2"	"analyte"
1	44	7	"PLTA_O17"	"Homo_sapiens_LIM_domain_kinase_2"	"LIMK2"	"LIMK2"	"analyte"
1	45	7	"PLTA_O18"	"Homo_sapiens_APPL1_adaptor_protein_phosphotyrosine_interaction_PH_domain_and_leucine_zipper_containing_1"	"APPL1"	"APPL1"	"analyte"
1	46	7	"PLTA_P16"	"Homo_sapiens_hexokinase_1_transcript_variant_1"	"zzzzz_HK1"	"zzzzz_HK1"	"control"
1	47	7	"PLTA_P17"	"Homo_sapiens_B-cell_translocation_gene_1_anti-proliferative"	"BTG1"	"BTG1"	"analyte"
1	48	7	"PLTA_P18"	"Homo_sapiens_calmodulin_3_(phosphorylase_kinase_delta)"	"CALM3"	"CALM3"	"analyte"
1	1	8	"PLTA_A19"	"Homo_sapiens_cyclin-dependent_kinase_9_(CDC2-related_kinase)"	"CDK9"	"CDK9"	"analyte"
1	2	8	"PLTA_A20"	"Homo_sapiens_moesin"	"MSN"	"MSN"	"analyte"
1	3	8	"PLTA_A21"	"Homo_sapiens_serine/threonine_kinase_3_(STE20_homolog_yeast)"	"STK3"	"STK3"	"analyte"
1	4	8	"PLTA_B19"	"Homo_sapiens_protein_kinase_cAMP-dependent_regulatory_type_I_alpha_(tissue_specific_e"	"PRKAR1A"	"PRKAR1A"	"analyte"
1	5	8	"PLTA_B20"	"Homo_sapiens_vinculin"	"VCL"	"VCL"	"analyte"
1	6	8	"PLTA_B21"	"Homo_sapiens_signal_transducer_and_activator_of_transcription_5A"	"STAT5A"	"STAT5A"	"analyte"
1	7	8	"PLTA_C19"	"Homo_sapiens_protein_kinase_C_eta"	"PRKCH"	"PRKCH"	"analyte"
1	8	8	"PLTA_C20"	"Homo_sapiens_ets_variant_gene_6_(TEL_oncogene)"	"ETV6"	"ETV6"	"analyte"
1	9	8	"PLTA_C21"	"Homo_sapiens_protein_kinase_C_iota"	"PRKCI"	"PRKCI"	"analyte"
1	10	8	"PLTA_D19"	"Homo_sapiens_LIM_domain_only_2_(rhombotin-like_1)"	"LMO2"	"LMO2"	"analyte"
1	11	8	"PLTA_D20"	"Homo_sapiens_IMP_(inosine_monophosphate)_dehydrogenase_1"	"IMPDH1"	"IMPDH1"	"analyte"
1	12	8	"PLTA_D21"	"Homo_sapiens_protein_(peptidyl-prolyl_cis/trans_isomerase)_NIMA-interacting_1"	"PIN1"	"PIN1"	"analyte"
1	13	8	"PLTA_E19"	"Homo_sapiens_TEK_tyrosine_kinase_endothelial_(venous_malformations_multiple_cutaneous_a"	"TEK"	"TEK"	"analyte"
1	14	8	"PLTA_E20"	"Homo_sapiens_interferon_regulatory_factor_4"	"IRF4"	"IRF4"	"analyte"
1	15	8	"PLTA_E21"	"Homo_sapiens_protein_kinase_C_beta_1"	"PRKCB"	"PRKCB"	"analyte"
1	16	8	"PLTA_F19"	"Homo_sapiens_v-Ha-ras_Harvey_rat_sarcoma_viral_oncogene_homolog"	"HRAS"	"HRAS"	"analyte"
1	17	8	"PLTA_F20"	"Homo_sapiens_macrophage_migration_inhibitory_factor_(glycosylation-inhibiting_factor)"	"MIF"	"MIF"	"analyte"
1	18	8	"PLTA_F21"	"Homo_sapiens_excision_repair_cross-complementing_rodent_repair_deficiency_complementatio"	"ERCC3"	"ERCC3"	"analyte"
1	19	8	"PLTA_G19"	"Homo_sapiens_spleen_tyrosine_kinase"	"SYK"	"SYK"	"analyte"
1	20	8	"PLTA_G20"	"Homo_sapiens_nuclear_factor_interleukin_3_regulated"	"NFIL3"	"NFIL3"	"analyte"
1	21	8	"PLTA_G21"	"Homo_sapiens_ribosomal_protein_S6_kinase_90kDa_polypeptide_2"	"RPS6KA2"	"RPS6KA2"	"analyte"
1	22	8	"PLTA_H19"	"Homo_sapiens_protein_tyrosine_phosphatase_non-receptor_type_11_(Noonan_syndrome_1)"	"PTPN11"	"PTPN11"	"analyte"
1	23	8	"PLTA_H20"	"Homo_sapiens_S100_calcium_binding_protein_A6_(calcyclin)"	"S100A6"	"S100A6"	"analyte"
1	24	8	"PLTA_H21"	"Homo_sapiens_cAMP_responsive_element_binding_protein_1_transcript_variant_B"	"CREB1"	"CREB1"	"analyte"
1	25	8	"PLTA_I19"	"Homo_sapiens_mitogen-activated_protein_kinase_14_transcript_variant_2"	"MAPK14"	"MAPK14"	"analyte"
1	26	8	"PLTA_I20"	"Homo_sapiens_RAD23_homolog_B_(S._cerevisiae)"	"RAD23B"	"RAD23B"	"analyte"
1	27	8	"PLTA_I21"	"Homo_sapiens_Similar_to_collagen_type_IV_alpha_3_(Goodpasture_antigen)_binding_protein_clone_MGC:1410"	"COL4A3BP"	"COL4A3BP"	"analyte"
1	28	8	"PLTA_J19"	"Homo_sapiens_zinc_finger_protein_198"	"ZMYM2"	"ZMYM2"	"analyte"
1	29	8	"PLTA_J20"	"Homo_sapiens__Homo_sapiens_inhibitor_of_DNA_binding_1_dominant_negative_helix-loop-helix_protein_tran"	"ID1"	"ID1"	"analyte"
1	30	8	"PLTA_J21"	"Homo_sapiens_myeloid/lymphoid_or_mixed-lineage_leukemia_(trithorax_homolog_Drosophila)"	"MLLT3"	"MLLT3"	"analyte"
1	31	8	"PLTA_K19"	"Homo_sapiens_serum-inducible_kinase"	"PLK2"	"PLK2"	"analyte"
1	32	8	"PLTA_K20"	"Homo_sapiens_FOS-like_antigen_1"	"FOSL1"	"FOSL1"	"analyte"
1	33	8	"PLTA_K21"	"Homo_sapiens_dual-specificity_tyrosine-(Y)-phosphorylation_regulated_kinase_2_transcript"	"DYRK2"	"DYRK2"	"analyte"
1	34	8	"PLTA_L19"	"Homo_sapiens_MAD_mothers_against_decapentaplegic_homolog_4_(Drosophila)"	"SMAD4"	"SMAD4"	"analyte"
1	35	8	"PLTA_L20"	"Homo_sapiens_dual_specificity_phosphatase_6_transcript_variant_1"	"DUSP6"	"DUSP6"	"analyte"
1	36	8	"PLTA_L21"	"Homo_sapiens_fumarate_hydratase"	"FH"	"FH"	"analyte"
1	37	8	"PLTA_M19"	"Homo_sapiens_C017236_Homo_sapiens_casein_kinase_1_gamma_1"	"CSNK1G1"	"CSNK1G1"	"analyte"
1	38	8	"PLTA_M20"	"Homo_sapiens_signal_transducing_adaptor_molecule_(SH3_domain_and_ITAM_motif)_1"	"STAM"	"STAM"	"analyte"
1	39	8	"PLTA_M21"	"Homo_sapiens_protein_kinase_D2"	"zzzz_PRKD2"	"zzzz_PRKD2"	"control"
1	40	8	"PLTA_N19"	"Homo_sapiens_Fanconi_anemia_complementation_group_G"	"zzzzFANCG"	"zzzzFANCG"	"control"
1	41	8	"PLTA_N20"	"Homo_sapiens_proteasome_(prosome_macropain)_activator_subunit_2_(PA28_beta)"	"PSME2"	"PSME2"	"analyte"
1	42	8	"PLTA_N21"	"Homo_sapiens_cylindromatosis_(turban_tumor_syndrome)"	"CYLD"	"CYLD"	"analyte"
1	43	8	"PLTA_O19"	"Homo_sapiens_ems1_sequence_(mammary_tumor_and_squamous_cell_carcinoma-associated_(p80/85"	"CTTN"	"CTTN"	"analyte"
1	44	8	"PLTA_O20"	"Homo_sapiens_suppressor_of_cytokine_signaling_5"	"SOCS5"	"SOCS5"	"analyte"
1	45	8	"PLTA_O21"	"Homo_sapiens_nuclear_receptor_coactivator_4"	"NCOA4"	"NCOA4"	"analyte"
1	46	8	"PLTA_P19"	"Homo_sapiens_GATA_binding_protein_1_(globin_transcription_factor_1)"	"GATA1"	"GATA1"	"analyte"
1	47	8	"PLTA_P20"	"Homo_sapiens_pyruvate_dehydrogenase_kinase_isoenzyme_2"	"PDK2"	"PDK2"	"analyte"
1	48	8	"PLTA_P21"	"Homo_sapiens_CDK4_cyclin-dependent_kinase_4"	"zzzzz_CDK4"	"zzzzz_CDK4"	"control"
1	1	9	"PLTA_A22"	"Homo_sapiens_protein_kinase_C_binding_protein_1"	"ZMYND8"	"ZMYND8"	"analyte"
1	2	9	"PLTA_A23"	"Homo_sapiens_chromosome_20_open_reading_frame_64"	"TP53RK"	"TP53RK"	"analyte"
1	3	9	"PLTA_A24"	"Homo_sapiens_TRIP11_thyroid_hormone_receptor_interactor_11"	"TRIP11"	"TRIP11"	"analyte"
